start_date,end_date,Count_sum,postcode,latitude,longitude
2024-2-24,2024-3-2,10,488 magenta Paisley Terrier,53.377024143919634,-2.95119371298199
2024-3-3,2024-3-10,11,392 lime Armenian Gampr dog,53.401077517386845,-2.933296411881315
2024-3-11,2024-3-18,11,400 red Old English Sheepdog,53.39993429782429,-2.94580428713914
2024-3-27,2024-4-3,40,512 turquoise Mountain Cur,53.392051544666444,-2.9546438946237004
2024-4-4,2024-4-11,45,520 magenta Bohemian Shepherd,53.395296458396054,-2.9596893103079083
2022-1-9,2022-1-16,25,504 black King Charles Spaniel,53.40523685448639,-2.935171484624334
2022-1-9,2022-1-16,1,432 pink Pachon Navarro,53.40090206563269,-2.9369183193666686
2022-1-25,2022-2-1,31,952 yellow Stabyhoun,53.393152390885106,-2.9542012813501515
2022-2-2,2022-2-9,37,736 lime Pekingese,53.39294549462104,-2.9786568005259824
2022-2-10,2022-2-17,36,328 orchid Portuguese Podengo,53.37819974806404,-2.9609922620664975
2022-2-10,2022-2-17,44,624 green Thai Bangkaew Dog,53.37566729073867,-2.93559028730499
2022-2-18,2022-2-25,17,800 azure Rat Terrier,53.402655106747225,-2.9489619243778407
2022-3-6,2022-3-13,42,176 silver Australian Cattle Dog,53.398775271182316,-2.951163194802575
2022-3-6,2022-3-13,12,768 pink Poodle,53.388323121782165,-2.94519703481717
2022-3-14,2022-3-21,43,208 plum German Spitz,53.3793062632145,-2.917855835794171
2022-3-30,2022-4-6,48,520 salmon Lagotto Romagnolo,53.400038998897905,-2.9468274566337413
2022-3-30,2022-4-6,43,848 ivory Miniature Schnauzer,53.41966103328115,-2.9456459597303137
2022-4-15,2022-4-22,35,864 pink Chinese Chongqing Dog,53.427591666404176,-2.938822597387343
2022-4-15,2022-4-22,42,256 tan Pekingese,53.38128729986228,-2.93232856072666
2022-5-1,2022-5-8,40,192 lime Irish Wolfhound,53.39346017188398,-2.9557334532566983
2022-5-1,2022-5-8,2,480 lime Pumi,53.391955477354585,-2.9704990953880497
2022-5-17,2022-5-24,28,736 purple Karelian Bear Dog,53.386117372190256,-2.949261956606506
2022-5-17,2022-5-24,9,904 red Irish Water Spaniel,53.39312523123012,-2.947979331506076
2022-6-2,2022-6-9,11,544 violet Rhodesian Ridgeback,53.38428907457372,-2.974955280544691
2022-6-2,2022-6-9,4,448 blue Kerry Beagle,53.38807792835452,-2.9646318498307664
2022-6-10,2022-6-17,16,344 grey Perro Majorero,53.38564995369203,-2.961987728217423
2022-6-18,2022-6-25,10,472 pink Saluki,53.38838833901659,-2.9398197839446993
2022-6-26,2022-7-3,31,664 olive Cão de Castro Laboreiro,53.4159829792426,-2.9697742622608985
2022-7-4,2022-7-11,17,088 lime Perro de Presa Canario,53.4087543311569,-2.9336952054011363
2022-7-12,2022-7-19,29,320 mint green Dunker,53.38439162208381,-2.9514503316495393
2022-7-20,2022-7-27,30,728 fuchsia Chinese Crested Dog,53.42095629141416,-2.9299792627873558
2022-8-5,2022-8-12,22,576 purple Norwich Terrier,53.37787062607815,-2.958638065975947
2022-8-13,2022-8-20,34,904 silver Bucovina Shepherd Dog,53.40099193883894,-2.9463058786952843
2022-8-21,2022-8-28,16,464 black Dandie Dinmont Terrier,53.40140777002261,-2.9686408642630795
2022-8-29,2022-9-5,6,264 lime Jindo,53.384975269827436,-2.9446855669131082
2022-8-29,2022-9-5,24,848 gold American Bulldog,53.39498222801385,-2.980794173229924
2022-9-6,2022-9-13,45,448 lime Drever,53.36687370161314,-2.945722718384445
2022-9-14,2022-9-21,21,176 tan Harrier,53.40182349616906,-2.921413700584367
2022-9-22,2022-9-29,4,432 gold Bhotia,53.39318192456556,-2.9485717680609014
2022-9-30,2022-10-7,46,856 magenta Plott Hound,53.38763903050251,-2.957878163706823
2022-10-16,2022-10-23,32,408 red Hovawart,53.40042307961711,-2.953482585003144
2022-10-24,2022-10-31,11,480 magenta Ibizan Hound,53.38734337924757,-2.9368814180859317
2022-10-24,2022-10-31,22,192 purple Sarabi dog,53.39634496243785,-2.960659384888345
2022-11-9,2022-11-16,9,208 blue Harrier,53.417086538541966,-2.933963328166442
2022-11-17,2022-11-24,11,808 white Neapolitan Mastiff,53.39064533511303,-2.949155701050927
2022-11-25,2022-12-2,37,672 green Boston Terrier,53.385896513528344,-2.9764215375083722
2022-11-25,2022-12-2,14,288 indigo Hovawart,53.41096383200184,-2.9191188978774107
2022-12-11,2022-12-18,17,320 ivory Segugio Italiano,53.379626860917895,-2.9376184244075603
2022-12-11,2022-12-18,14,184 violet Brittany,53.39993174860657,-2.969926844390443
2022-12-19,2022-12-26,48,672 violet Komondor,53.39205424343751,-2.952860610725452
2023-1-4,2023-1-11,39,264 purple Norwegian Lundehund,53.38304571150099,-2.958465064207985
2023-1-4,2023-1-11,37,904 yellow Basset Fauve de Bretagne,53.39874615225638,-2.9485563358670106
2023-1-20,2023-1-27,2,952 indigo Xiasi Dog,53.41050765023261,-2.9578572922386
2023-1-28,2023-2-4,14,136 purple English Cocker Spaniel,53.389081340773906,-2.945220660131895
2023-1-28,2023-2-4,11,408 green Chilean Terrier,53.401850682368604,-2.945723769965298
2023-2-13,2023-2-20,2,248 ivory Chien Français Tricolore,53.405764064992475,-2.943350218524529
2023-2-21,2023-2-28,45,480 maroon Schillerstövare,53.37156070139988,-2.9495725235146892
2023-2-21,2023-2-28,23,824 lavender Basset Hound,53.40708667006359,-2.95189209976877
2023-3-1,2023-3-8,11,680 orchid French Bulldog,53.398624075585744,-2.9579478316092036
2023-3-9,2023-3-16,46,664 turquoise Portuguese Pointer,53.40030971481066,-2.9141136613209255
2023-3-17,2023-3-24,7,336 cyan Hovawart,53.39348405649744,-2.9257607886981987
2023-4-2,2023-4-9,48,488 violet Norfolk Terrier,53.36050258712068,-2.958983006997755
2023-4-10,2023-4-17,40,904 orange King Shepherd,53.3776119388142,-2.962313960192432
2023-4-18,2023-4-25,1,696 sky blue Koolie,53.397021338443444,-2.956924932138122
2023-4-18,2023-4-25,31,200 orchid Boston Terrier,53.382882826782414,-2.9514306722796846
2023-5-4,2023-5-11,39,944 cyan Cursinu,53.400658734260084,-2.947697655628417
2023-5-4,2023-5-11,41,680 plum German Spitz,53.39283578580685,-2.9482871372788395
2023-5-12,2023-5-19,10,848 magenta Cimarrón Uruguayo,53.374683883681605,-2.9601023164584603
2023-5-28,2023-6-4,22,008 maroon Cairn Terrier,53.405215064160416,-2.9162860801741317
2023-5-28,2023-6-4,24,712 black Alaskan Husky,53.377980507300855,-2.9340859793504706
2023-6-5,2023-6-12,42,160 orchid Shih Tzu,53.387985284718006,-2.947179604432108
2023-6-21,2023-6-28,33,920 black Airedale Terrier,53.388192116392524,-2.951240554908395
2023-6-29,2023-7-6,20,768 sky blue English Toy Terrier,53.37944926095377,-2.967802885073411
2023-7-7,2023-7-14,35,640 white Wire Fox Terrier,53.40727768789772,-2.93059051167927
2023-7-7,2023-7-14,41,008 azure Grand Basset Griffon Vendéen,53.36829196588607,-2.960436063427892
2023-7-15,2023-7-22,16,832 teal Olde English Bulldogge,53.37546613783194,-2.945279449788245
2023-7-23,2023-7-30,13,576 pink English Foxhound,53.38418810340263,-2.952483221758939
2023-7-31,2023-8-7,13,600 maroon German Spaniel,53.397904214514014,-2.942995624558989
2023-8-16,2023-8-23,7,752 sky blue Bhotia,53.397347386382215,-2.95867291450827
2023-8-24,2023-8-31,17,192 silver Alapaha Blue Blood Bulldog,53.40747834102218,-2.9438274627488
2023-9-9,2023-9-16,47,744 white Vikhan,53.393218849531046,-2.9460198196940155
2023-9-9,2023-9-16,7,312 plum English Springer Spaniel,53.36857312886913,-2.940573283144431
2023-9-17,2023-9-24,29,496 orange Tyrolean Hound,53.388206993920356,-2.961116148806582
2023-10-3,2023-10-10,1,600 indigo Griffon Nivernais,53.39296907098071,-2.9469812261240804
2023-10-11,2023-10-18,26,584 sky blue Glen of Imaal Terrier,53.38751827103894,-2.9428176669350705
2023-10-19,2023-10-26,27,128 sky blue Toy Fox Terrier,53.362647146745076,-2.9470268695686173
2023-10-27,2023-11-3,28,304 sky blue Polish Lowland Sheepdog,53.377359731183695,-2.9277950731352576
2023-11-4,2023-11-11,29,440 lime Irish Terrier,53.39836347378375,-2.946932416333425
2023-11-12,2023-11-19,38,184 azure Staffordshire Bull Terrier,53.40240853023957,-2.9468078505390167
2023-11-20,2023-11-27,41,464 sky blue Beauceron,53.397345567212405,-2.9466308533069423
2023-11-28,2023-12-5,21,456 lime Hierran Wolfdog,53.41847159465244,-2.952938237141211
2023-12-6,2023-12-13,24,704 cyan Barbado da Terceira,53.397934482510706,-2.9554881668534563
2023-12-14,2023-12-21,9,544 silver English Toy Terrier,53.3925182660903,-2.9506263643299917
2023-12-14,2023-12-21,19,616 blue King Charles Spaniel,53.403509254110666,-2.9199236789702354
2023-12-22,2023-12-29,5,752 green Gończy Polski,53.39090468334903,-2.9469886517345003
2023-12-30,2024-1-6,7,512 teal Lithuanian Hound,53.37293719202117,-2.9424049532508434
2024-1-15,2024-1-22,46,000 orchid Saint-Usuge Spaniel,53.363832249989755,-2.9642566714118175
2024-1-23,2024-1-30,45,360 cyan English Mastiff,53.385825097418234,-2.9226951388532143
2024-1-23,2024-1-30,17,176 magenta Braque du Bourbonnais,53.40344541817127,-2.962142241127026
2024-1-31,2024-2-7,24,456 maroon Small Greek domestic dog,53.38435438137218,-2.934216408043767
2024-2-16,2024-2-23,5,320 tan Lapponian Herder,53.41484211722669,-2.9751482650294747
2024-2-16,2024-2-23,39,976 teal Alapaha Blue Blood Bulldog,53.37206033306271,-2.9442142872502473
2024-2-24,2024-3-2,29,392 olive Westphalian Dachsbracke,53.361958896506444,-2.9603061394363976
2024-3-3,2024-3-10,8,336 red Belgian Shepherd,53.39197783527223,-2.9300921921960708
2024-3-19,2024-3-26,37,232 grey Harrier,53.399549034853855,-2.9433261002078552
2024-3-19,2024-3-26,36,752 lime Bouvier des Ardennes,53.379277455526534,-2.923793532720765
2024-4-4,2024-4-11,6,784 ivory Schipperke,53.39429014445552,-2.9317523045384632
2022-1-9,2022-1-16,16,176 indigo Rat Terrier,53.41747263948745,-2.9652965558851747
2022-1-17,2022-1-24,25,872 salmon Romanian Mioritic Shepherd Dog,53.41982935072003,-2.9467550565973397
2022-1-17,2022-1-24,4,464 pink Smalandstövare,53.42310418501538,-2.9338715019116535
2022-2-2,2022-2-9,1,944 white Cretan Hound,53.3708383733404,-2.935921588266524
2022-2-2,2022-2-9,18,760 blue Bloodhound,53.397683212078014,-2.9297399736810803
2022-2-18,2022-2-25,42,176 black Carolina Dog,53.38855099770327,-2.932995221570536
2022-2-18,2022-2-25,36,224 green Caucasian Shepherd Dog,53.40944281753268,-2.960306801317415
2022-3-6,2022-3-13,31,344 ivory Havanese,53.40393488011336,-2.95284274370988
2022-3-6,2022-3-13,31,192 turquoise Saint Bernard,53.414487472081944,-2.929723917749129
2022-3-14,2022-3-21,11,376 purple English Cocker Spaniel,53.38296028492991,-2.970906397350859
2022-3-22,2022-3-29,46,616 fuchsia Wirehaired Vizsla,53.40520024146008,-2.9369453258691465
2022-3-30,2022-4-6,33,792 green Lupo Italiano,53.392199567879004,-2.9346539584528273
2022-4-15,2022-4-22,33,008 teal Shikoku,53.38281818886181,-2.9241340101885953
2022-4-15,2022-4-22,13,616 violet Romanian Mioritic Shepherd Dog,53.382381501740895,-2.9674944014025186
2022-5-1,2022-5-8,10,736 violet Carpathian Shepherd Dog,53.40178740118232,-2.9330942659711354
2022-5-9,2022-5-16,24,288 pink Silky Terrier,53.4083955403296,-2.9254200856543093
2022-5-17,2022-5-24,48,016 indigo Affenpinscher,53.39524242418337,-2.9472106364531783
2022-5-17,2022-5-24,30,568 orchid Chien Français Blanc et Orange,53.399824748439976,-2.9458034252875223
2022-5-25,2022-6-1,14,400 sky blue Lithuanian Hound,53.39785268524431,-2.9619425072643253
2022-6-10,2022-6-17,25,512 grey Cairn Terrier,53.405911445803596,-2.9293061290476317
2022-6-10,2022-6-17,43,640 ivory Jonangi,53.403849036869886,-2.950137766343346
2022-6-26,2022-7-3,12,448 turquoise Tyrolean Hound,53.385037287923296,-2.9434852303452317
2022-6-26,2022-7-3,47,760 lime Cane Paratore,53.39129156061704,-2.9518062520538706
2022-7-4,2022-7-11,41,848 maroon Appenzeller Sennenhund,53.38075013123402,-2.957849080703795
2022-7-20,2022-7-27,24,840 cyan Irish Wolfhound,53.402410471543924,-2.9606915090163284
2022-7-20,2022-7-27,34,280 orange Dunker,53.40781825263061,-2.9487488838746003
2022-7-28,2022-8-4,19,288 sky blue Central Asian Shepherd Dog,53.38808509107557,-2.942973950158148
2022-8-5,2022-8-12,10,344 orange Sardinian Shepherd Dog,53.37818888248688,-2.9610219059754854
2022-8-21,2022-8-28,36,576 tan Pražský Krysařík,53.40468497340852,-2.9623677868306686
2022-8-21,2022-8-28,40,872 gold Thai Ridgeback,53.381771414702115,-2.9603153468539176
2022-9-6,2022-9-13,41,536 pink Podenco Canario,53.40493699556936,-2.9395998079760375
2022-9-6,2022-9-13,5,456 black Schillerstövare,53.40662287942317,-2.9546639891908626
2022-9-14,2022-9-21,22,192 lime Grand Bleu de Gascogne,53.40545424299151,-2.966735964516488
2022-9-30,2022-10-7,15,136 violet Ratonero Murciano de Huerta,53.39414347308888,-2.9488690514297105
2022-10-8,2022-10-15,42,128 plum Finnish Hound,53.39461881413531,-2.9461214494019714
2022-10-16,2022-10-23,44,576 cyan Ratonero Valenciano,53.40380664940428,-2.9473881897496312
2022-10-24,2022-10-31,27,576 lime Bouvier des Ardennes,53.400680530014554,-2.975519810440119
2022-11-1,2022-11-8,17,144 plum Gordon Setter,53.387966531117335,-2.955702940675792
2022-11-9,2022-11-16,25,800 white Maremmano-Abruzzese Sheepdog,53.37341822266702,-2.9746862246609
2022-11-9,2022-11-16,14,656 white Hällefors Elkhound,53.381701142495324,-2.9511626680448444
2022-11-25,2022-12-2,18,144 pink Tenterfield Terrier,53.39834731237348,-2.944324105294754
2022-11-25,2022-12-2,34,016 cyan Grand Anglo-Français Tricolore,53.399777055634246,-2.969514578120993
2022-12-3,2022-12-10,1,984 blue Australian Kelpie,53.39235015120643,-2.949953399554147
2022-12-19,2022-12-26,18,856 indigo West Highland White Terrier,53.40443001133305,-2.950472790129197
2022-12-27,2023-1-3,21,160 indigo Welsh Terrier,53.38736539029253,-2.948631947985291
2023-1-4,2023-1-11,37,416 ivory Can de Chira,53.39649664643163,-2.932464808591476
2023-1-4,2023-1-11,19,000 plum King Shepherd,53.423263956331226,-2.961073697451866
2023-1-20,2023-1-27,26,768 indigo Shiloh Shepherd,53.389568885018754,-2.971950167521527
2023-1-20,2023-1-27,33,768 tan Braque Francais,53.38225276006721,-2.9572398580277195
2023-1-28,2023-2-4,30,272 sky blue Cardigan Welsh Corgi,53.40308841410384,-2.926008832859452
2023-2-5,2023-2-12,40,080 red Cairn Terrier,53.38651841665785,-2.9699128750569344
2023-2-21,2023-2-28,31,576 yellow Denmark Feist,53.41555106177963,-2.9577922966313963
2023-3-1,2023-3-8,4,192 mint green Giant Schnauzer,53.38912339441047,-2.9583296596799755
2023-3-1,2023-3-8,5,504 grey Cão de Gado Transmontano,53.405471812551475,-2.9227124675243203
2023-3-17,2023-3-24,18,680 olive Perro de Presa Canario,53.39435322028214,-2.9478501587866504
2023-3-25,2023-4-1,12,544 black English Setter,53.408883984163026,-2.9470122920207587
2023-3-25,2023-4-1,1,432 cyan Swedish Lapphund,53.386856851256056,-2.9389303625464436
2023-4-10,2023-4-17,27,648 silver Istrian Coarse-haired Hound,53.40207807075211,-2.9581358101517026
2023-4-10,2023-4-17,34,432 pink Norwegian Elkhound,53.39612168492619,-2.95449828032406
2023-4-26,2023-5-3,34,320 lavender Perro de Presa Canario,53.413488029033466,-2.973009651819325
2023-4-26,2023-5-3,20,472 silver Leonberger,53.39623064398675,-2.9252366023683862
2023-5-4,2023-5-11,39,032 pink Grand Basset Griffon Vendéen,53.3818333694739,-2.9718212792543
2023-5-12,2023-5-19,15,008 grey American Staffordshire Terrier,53.402644217603246,-2.9711881926766637
2023-5-28,2023-6-4,33,760 magenta Indian Spitz,53.36966897759676,-2.9329290966595636
2023-5-28,2023-6-4,30,056 silver Kromfohrländer,53.379320519867484,-2.9676373176649804
2023-6-13,2023-6-20,40,784 ivory Appenzeller Sennenhund,53.37568835506854,-2.936472147706695
2023-6-21,2023-6-28,20,664 olive Norwegian Lundehund,53.39770973901336,-2.950531640393365
2023-6-29,2023-7-6,40,120 green Basset Fauve de Bretagne,53.39661209022827,-2.946437253100953
2023-6-29,2023-7-6,17,968 orange Parson Russell Terrier,53.378665968518554,-2.919565703254875
2023-7-7,2023-7-14,25,440 ivory Chinook,53.387048895352535,-2.935413357799689
2023-7-15,2023-7-22,13,736 violet Bernese Mountain Dog,53.37083612809654,-2.9554736645513913
2023-7-23,2023-7-30,20,904 pink King Charles Spaniel,53.38926989961022,-2.96536137843691
2023-8-8,2023-8-15,7,064 azure Pharaoh Hound,53.416206039779176,-2.9740464974288443
2023-8-16,2023-8-23,44,768 red Papillon,53.39931628527731,-2.9439084974671914
2023-8-24,2023-8-31,26,272 pink Nova Scotia Duck Tolling Retriever,53.39311258509619,-2.952130352772315
2023-8-24,2023-8-31,7,176 purple Braque de l'Ariège,53.3850908273705,-2.94868379340528
2023-9-9,2023-9-16,9,800 black Drever,53.39845310133939,-2.934700920343971
2023-9-9,2023-9-16,40,080 maroon Brussels Griffon,53.363710919629476,-2.9529865284770267
2023-9-17,2023-9-24,32,968 violet Tosa,53.37694001881864,-2.927019834744897
2023-9-25,2023-10-2,13,320 turquoise Ratonero Valenciano,53.39434419087763,-2.913518256063753
2023-10-11,2023-10-18,2,704 indigo Drentse Patrijshond,53.36577996457332,-2.9404614366703754
2023-10-11,2023-10-18,17,376 turquoise Slovenský Cuvac,53.38993922304247,-2.9441742703654654
2023-10-19,2023-10-26,36,528 maroon Swedish White Elkhound,53.394871283965664,-2.9458915124648684
2023-11-4,2023-11-11,12,488 red Braque de l'Ariège,53.404937962012774,-2.9492306303062605
2023-11-12,2023-11-19,32,848 salmon German Spaniel,53.38105945550134,-2.9506860019375836
2023-11-12,2023-11-19,36,016 pink Drever,53.37790886905212,-2.928479643477658
2023-11-28,2023-12-5,18,416 azure Dunker,53.40794985040901,-2.97080535409998
2023-12-6,2023-12-13,47,568 white Indian Spitz,53.40374265711481,-2.9653076841455004
2023-12-6,2023-12-13,5,432 mint green Saluki,53.409578487510224,-2.9443276414708635
2023-12-14,2023-12-21,18,760 white Italian Greyhound,53.385325890825136,-2.9409830780818993
2023-12-30,2024-1-6,40,496 black Dogo Argentino,53.40466668363199,-2.9534521273643577
2024-1-7,2024-1-14,30,784 plum Old English Terrier,53.39533587853366,-2.9498443762497573
2024-1-7,2024-1-14,22,384 white Tibetan Mastiff,53.40257344309224,-2.942246905898628
2024-1-15,2024-1-22,45,760 violet Volpino Italiano,53.419968439477,-2.9591535283773283
2024-1-23,2024-1-30,1,432 olive Alano Español,53.42307486763726,-2.935577732651609
2024-2-8,2024-2-15,4,432 maroon Xiasi Dog,53.37185452163443,-2.9727725197304835
2024-2-16,2024-2-23,23,096 olive Smalandstövare,53.39583579861052,-2.9546366478357413
2024-2-16,2024-2-23,6,864 blue East European Shepherd,53.39195174554956,-2.9511989691354756
2024-3-3,2024-3-10,28,984 magenta Saarloos Wolfdog,53.38820656898146,-2.977232354568514
2024-3-11,2024-3-18,9,912 sky blue Toy Fox Terrier,53.377663525614075,-2.964683833700292
2024-3-11,2024-3-18,18,632 gold Wire Fox Terrier,53.40243404658692,-2.9369438223513953
2024-3-19,2024-3-26,39,416 blue Standard Schnauzer,53.38774278250902,-2.9446905224993998
2024-4-4,2024-4-11,13,672 olive Portuguese Podengo,53.417529329246996,-2.9550385000777624
2022-1-9,2022-1-16,28,264 orange Sapsali,53.37841218994821,-2.9502551129028234
2022-1-17,2022-1-24,7,872 red Kerry Beagle,53.36169525812884,-2.9574752765996664
2022-1-25,2022-2-1,29,136 tan Xoloitzcuintli,53.38808390610159,-2.981600914502792
2022-1-25,2022-2-1,13,056 magenta Segugio Maremmano,53.39965541413715,-2.9423392033673963
2022-2-2,2022-2-9,19,968 azure Braque Francais,53.39371858833325,-2.9492728740742677
2022-2-18,2022-2-25,27,488 maroon Kars,53.4086278942282,-2.9712209775219662
2022-2-18,2022-2-25,13,424 cyan Landseer,53.39057277851837,-2.960574364250192
2022-2-26,2022-3-5,8,848 violet Alaskan Klee Kai,53.42707756550818,-2.9477564215077336
2022-3-14,2022-3-21,3,744 lime Bergamasco Shepherd,53.39558433602766,-2.95084093838841
2022-3-14,2022-3-21,21,048 blue Akbash,53.368930818004806,-2.969647266906236
2022-3-30,2022-4-6,47,392 gold Magyar agár,53.419223697633925,-2.96263604187061
2022-4-7,2022-4-14,40,912 gold Pointer,53.38401654982938,-2.9524622410799566
2022-4-7,2022-4-14,29,984 gold Volpino Italiano,53.36068844495094,-2.9486033843078303
2022-4-23,2022-4-30,8,128 orchid American Pit Bull Terrier,53.38970402570013,-2.9758152080088394
2022-5-1,2022-5-8,40,336 sky blue Bulldog,53.40643909210345,-2.9461329656750195
2022-5-1,2022-5-8,8,080 azure Ratonero Mallorquin,53.41475919915199,-2.9264980135149017
2022-5-9,2022-5-16,43,968 tan Cairn Terrier,53.400302223745804,-2.946339203643106
2022-5-17,2022-5-24,16,312 yellow Phu Quoc Ridgeback,53.363124826364874,-2.9546723846054874
2022-6-2,2022-6-9,46,504 teal Paisley Terrier,53.424538106881656,-2.9646058297882973
2022-6-2,2022-6-9,9,056 maroon Armant,53.4044502900818,-2.9473387686757633
2022-6-18,2022-6-25,13,464 azure American Bully,53.38857440163352,-2.9792594596138997
2022-6-18,2022-6-25,7,344 salmon Villanuco de Las Encartaciones,53.40849949642248,-2.9742259615142075
2022-6-26,2022-7-3,24,112 sky blue Stephens Stock,53.38829636814532,-2.9276380610131127
2022-7-12,2022-7-19,22,712 teal Karelian Bear Dog,53.39240108630197,-2.9417141196665852
2022-7-12,2022-7-19,20,368 ivory Sloughi,53.38654743915495,-2.9497865204936033
2022-7-20,2022-7-27,36,056 maroon Polish Hound,53.388980456786456,-2.9780387956180903
2022-8-5,2022-8-12,32,432 plum Plummer Terrier,53.38044736937957,-2.9591419550447426
2022-8-5,2022-8-12,22,752 maroon Irish Red and White Setter,53.36705988948646,-2.965787130533613
2022-8-21,2022-8-28,17,800 salmon Chippiparai,53.3919129796212,-2.941726101715858
2022-8-29,2022-9-5,45,744 black Leonberger,53.38509001255027,-2.9294658178062036
2022-8-29,2022-9-5,11,616 maroon Shih Tzu,53.40281630457966,-2.9589772938828673
2022-9-6,2022-9-13,22,944 salmon Chien Français Blanc et Orange,53.41951333474767,-2.9700557128901437
2022-9-14,2022-9-21,29,024 violet Dunker,53.3886750302623,-2.9492073907271106
2022-9-30,2022-10-7,11,432 yellow Bull Arab,53.3825002283422,-2.952157301519719
2022-9-30,2022-10-7,13,672 silver Pyrenean Mastiff,53.39513795325792,-2.9445285260053424
2022-10-8,2022-10-15,38,568 pink Central Asian Shepherd Dog,53.41863080409662,-2.9627050248418527
2022-10-24,2022-10-31,48,688 white Chinese Chongqing Dog,53.386071873478286,-2.9547483514404576
2022-11-1,2022-11-8,31,256 teal Dandie Dinmont Terrier,53.3942697727632,-2.963184223774306
2022-11-1,2022-11-8,28,760 cyan Perro de Presa Canario,53.39717010613529,-2.9714360996186997
2022-11-17,2022-11-24,2,664 grey Wirehaired Pointing Griffon,53.39527580472141,-2.959908445368569
2022-11-17,2022-11-24,11,624 indigo Norwegian Buhund,53.41949503237347,-2.9427495380582513
2022-12-3,2022-12-10,46,984 mint green Serrano Bulldog,53.37102127105802,-2.953104525649792
2022-12-11,2022-12-18,43,080 azure Central Asian Shepherd Dog,53.39845703787234,-2.930815651681769
2022-12-11,2022-12-18,9,680 azure Hanover Hound,53.38152302900154,-2.925703722674257
2022-12-19,2022-12-26,36,104 mint green Poodle,53.39506948699109,-2.9458427230047164
2022-12-27,2023-1-3,30,880 black Shetland Sheepdog,53.3942012400042,-2.9487136910775007
2023-1-12,2023-1-19,25,048 magenta Cantabrian Water Dog,53.41136550597616,-2.9409380238626
2023-1-20,2023-1-27,5,792 maroon Chow Chow,53.36277933814909,-2.960607670510967
2023-1-28,2023-2-4,48,976 silver Sinhala Hound,53.37451549665319,-2.958945174651717
2023-1-28,2023-2-4,42,984 black Banjara Hound,53.37968217376871,-2.932972580885121
2023-2-5,2023-2-12,25,152 grey Pont-Audemer Spaniel,53.392463881598125,-2.955773492274375
2023-2-13,2023-2-20,34,904 mint green Sussex Spaniel,53.39557938106835,-2.931777228689157
2023-2-21,2023-2-28,17,600 purple Perro de Presa Canario,53.38555610382025,-2.9236852092109302
2023-3-1,2023-3-8,42,384 tan Romanian Raven Shepherd Dog,53.41527723346506,-2.9271107147505973
2023-3-17,2023-3-24,39,016 lime Garafian Shepherd,53.407644712330736,-2.9810541192372284
2023-3-17,2023-3-24,5,416 orange Staffordshire Bull Terrier,53.4013140653981,-2.939527070931831
2023-4-2,2023-4-9,14,920 yellow Cane Paratore,53.4004719936635,-2.9819615953487073
2023-4-10,2023-4-17,46,288 pink Sinhala Hound,53.394112723081186,-2.972922039449486
2023-4-18,2023-4-25,33,584 salmon Welsh Terrier,53.40461088450268,-2.955998893049127
2023-4-26,2023-5-3,25,208 cyan Hanover Hound,53.39956113404702,-2.9704265119321462
2023-4-26,2023-5-3,11,968 maroon Kokoni,53.39409505768839,-2.940696234098823
2023-5-12,2023-5-19,29,176 salmon Romanian Raven Shepherd Dog,53.381306850592296,-2.9636166521565883
2023-5-20,2023-5-27,1,680 yellow Bulldog,53.38406357071406,-2.9472406636305095
2023-5-28,2023-6-4,7,664 lavender Schapendoes,53.42126407621421,-2.9301919426753784
2023-5-28,2023-6-4,46,712 teal Lancashire Heeler,53.40973111168869,-2.9700282686004584
2023-6-13,2023-6-20,33,824 maroon Kaikadi,53.38883626727977,-2.9535153316004426
2023-6-21,2023-6-28,14,112 ivory Ibizan Hound,53.3856578453064,-2.962255099617323
2023-6-29,2023-7-6,13,784 lavender Briquet Griffon Vendéen,53.39887063255704,-2.9385841055287756
2023-7-7,2023-7-14,31,456 sky blue Teddy Roosevelt Terrier,53.42216274383237,-2.959766928219892
2023-7-7,2023-7-14,44,248 purple Pudelpointer,53.41055560182898,-2.9784537607299626
2023-7-23,2023-7-30,28,584 pink Kintamani,53.3958370377374,-2.9191757628209416
2023-7-31,2023-8-7,33,336 teal Cirneco dell'Etna,53.40190455822926,-2.942925757648595
2023-7-31,2023-8-7,30,024 tan Podenco Canario,53.37056347068969,-2.975306162067909
2023-8-8,2023-8-15,1,336 silver Samoyed,53.40577132646072,-2.9401736380739294
2023-8-24,2023-8-31,6,088 silver West Siberian Laika,53.39420371661901,-2.948813221926912
2023-9-1,2023-9-8,22,608 lavender Large Münsterländer,53.39708935051191,-2.91527018584452
2023-9-1,2023-9-8,33,392 lime Bearded Collie,53.388532716629065,-2.957083486194506
2023-9-17,2023-9-24,27,200 blue Gull Dong,53.38355525450907,-2.9385507743497783
2023-9-25,2023-10-2,46,944 lavender Norwegian Buhund,53.393144549921296,-2.954796209303936
2023-10-3,2023-10-10,28,128 indigo Teddy Roosevelt Terrier,53.39637477555772,-2.940889922893234
2023-10-11,2023-10-18,25,976 yellow English Cocker Spaniel,53.4011425429967,-2.9644076516815403
2023-10-11,2023-10-18,20,480 silver Boerboel,53.39993989920624,-2.945286966709091
2023-10-27,2023-11-3,32,384 cyan Braque du Bourbonnais,53.38815477425415,-2.9618869707096565
2023-10-27,2023-11-3,23,152 blue Pug,53.40636050964881,-2.9673528487784324
